date,sku_id,supplier,order_qty,lead_time_days,cost
2025-04-26,SKU005,SUP05,178,4,5340
2025-03-21,SKU018,SUP02,365,14,9855
2025-03-12,SKU016,SUP01,396,13,18216
2025-01-08,SKU020,SUP05,446,7,20516
2025-03-29,SKU013,SUP02,345,13,15525
2025-02-12,SKU015,SUP02,276,9,12144
2025-04-18,SKU004,SUP04,216,10,9936
2025-03-26,SKU020,SUP03,216,10,7776
2025-01-03,SKU007,SUP04,292,13,7008
2025-03-11,SKU014,SUP04,288,3,12096
2025-01-25,SKU003,SUP04,418,3,20064
2025-01-04,SKU014,SUP05,426,7,18318
2025-03-12,SKU001,SUP04,389,9,8558
2025-01-18,SKU011,SUP04,433,11,20351
2025-04-16,SKU013,SUP03,428,10,20116
2025-03-07,SKU008,SUP04,426,11,13632
2025-04-13,SKU007,SUP01,417,7,20016
2025-04-03,SKU017,SUP04,269,9,10760
2025-04-19,SKU008,SUP01,221,3,9945
2025-03-09,SKU018,SUP01,220,3,4840
2025-04-16,SKU002,SUP02,229,7,11221
2025-02-10,SKU002,SUP02,159,9,6678
2025-02-26,SKU003,SUP01,204,3,5508
2025-03-03,SKU015,SUP05,491,9,13748
2025-02-03,SKU010,SUP05,280,3,7000
2025-04-16,SKU010,SUP02,413,5,13216
2025-03-31,SKU019,SUP03,208,6,9152
2025-01-08,SKU012,SUP01,229,11,9618
2025-02-27,SKU001,SUP03,353,3,8472
2025-02-16,SKU020,SUP01,194,14,4462
2025-04-06,SKU015,SUP03,241,6,9158
2025-01-06,SKU017,SUP02,427,5,16653
2025-01-12,SKU017,SUP03,228,13,6612
2025-01-16,SKU005,SUP01,191,11,8022
2025-01-08,SKU010,SUP03,218,9,10682
2025-01-23,SKU012,SUP04,478,8,17686
2025-01-23,SKU009,SUP05,359,4,9334
2025-03-23,SKU002,SUP01,453,12,9966
2025-03-24,SKU002,SUP02,326,11,9780
2025-04-05,SKU011,SUP03,294,7,9114
2025-04-21,SKU017,SUP01,370,12,11840
2025-01-02,SKU017,SUP01,449,12,10327
2025-04-16,SKU012,SUP04,356,5,7120
2025-03-24,SKU004,SUP03,337,10,7414
2025-03-24,SKU011,SUP01,105,12,2415
2025-04-11,SKU009,SUP01,366,9,16470
2025-01-01,SKU017,SUP01,199,11,9353
2025-01-05,SKU003,SUP02,364,6,9464
2025-03-06,SKU016,SUP01,479,11,21555
2025-01-06,SKU006,SUP05,420,6,12180
2025-03-06,SKU004,SUP01,107,10,3852
2025-04-15,SKU006,SUP01,186,11,3720
2025-01-14,SKU011,SUP04,137,3,4110
2025-01-10,SKU008,SUP04,344,6,13760
2025-03-26,SKU013,SUP02,358,6,8234
2025-04-14,SKU005,SUP02,165,11,4455
2025-03-29,SKU005,SUP05,370,5,11840
2025-03-16,SKU016,SUP02,316,8,8532
2025-01-04,SKU016,SUP05,430,12,16770
2025-02-28,SKU002,SUP04,305,13,7015
2025-01-26,SKU003,SUP01,264,8,7392
2025-01-04,SKU007,SUP05,205,14,5945
2025-01-11,SKU011,SUP04,253,8,7843
2025-04-29,SKU014,SUP02,222,11,9324
2025-02-20,SKU010,SUP02,202,12,5858
2025-01-14,SKU005,SUP01,121,13,5808
2025-01-07,SKU020,SUP02,311,11,6842
2025-03-12,SKU004,SUP03,449,7,16613
2025-04-17,SKU014,SUP02,241,6,10122
2025-01-12,SKU012,SUP02,125,8,3000
2025-04-25,SKU015,SUP02,458,5,12366
2025-02-16,SKU004,SUP05,194,7,8730
2025-04-17,SKU016,SUP04,373,14,12682
2025-02-26,SKU001,SUP04,374,9,12716
2025-04-09,SKU012,SUP02,283,9,8490
2025-02-20,SKU008,SUP05,387,11,8127
2025-01-18,SKU015,SUP03,497,12,19880
2025-01-19,SKU013,SUP01,291,4,12804
2025-02-03,SKU017,SUP02,350,8,13650
2025-04-03,SKU018,SUP05,333,14,15318
2025-02-04,SKU006,SUP04,478,11,19120
2025-02-27,SKU008,SUP02,287,8,8610
2025-01-27,SKU006,SUP05,178,8,8722
2025-02-22,SKU016,SUP02,472,3,10384
2025-04-29,SKU020,SUP03,490,4,24010
2025-01-24,SKU015,SUP05,246,8,5166
2025-04-13,SKU013,SUP04,393,4,14934
2025-01-15,SKU003,SUP04,116,8,5336
2025-02-23,SKU020,SUP05,445,6,11570
2025-01-10,SKU015,SUP02,307,10,6447
2025-03-02,SKU017,SUP02,350,10,16800
2025-04-27,SKU018,SUP03,303,7,6363
2025-02-23,SKU018,SUP01,428,14,11556
2025-02-15,SKU004,SUP04,235,12,8695
2025-02-19,SKU019,SUP04,126,8,5040
2025-03-31,SKU013,SUP02,281,6,12926
2025-04-16,SKU009,SUP01,379,6,9854
2025-01-27,SKU002,SUP04,406,3,8526
2025-04-01,SKU005,SUP02,361,8,14801
2025-03-01,SKU016,SUP03,190,5,8550
2025-04-29,SKU004,SUP04,155,5,6820
2025-02-10,SKU003,SUP05,151,10,6795
2025-04-15,SKU015,SUP04,300,7,12000
2025-04-01,SKU016,SUP03,268,3,12596
2025-02-01,SKU003,SUP05,131,8,5109
2025-01-08,SKU004,SUP02,425,7,13175
2025-02-15,SKU006,SUP03,384,5,11136
2025-03-12,SKU013,SUP01,420,3,17220
2025-04-10,SKU014,SUP01,243,6,5103
2025-01-01,SKU013,SUP04,389,14,12448
2025-02-06,SKU020,SUP05,123,13,3936
2025-03-10,SKU016,SUP04,137,12,5617
2025-03-29,SKU013,SUP03,184,3,4232
2025-03-08,SKU018,SUP05,240,9,10320
2025-04-21,SKU015,SUP05,226,3,9266
2025-03-27,SKU011,SUP05,210,4,6300
2025-02-26,SKU011,SUP05,260,11,7020
2025-02-18,SKU008,SUP05,122,7,5856
2025-01-06,SKU020,SUP01,188,12,6204
2025-01-17,SKU016,SUP04,364,5,17108
2025-03-07,SKU004,SUP04,268,6,6432
2025-01-06,SKU020,SUP01,336,4,7392
2025-04-26,SKU005,SUP05,349,5,10470
2025-02-02,SKU015,SUP05,167,9,5678
2025-03-09,SKU003,SUP01,108,14,3996
2025-04-09,SKU019,SUP03,283,6,9056
2025-01-13,SKU002,SUP05,142,14,6106
2025-02-16,SKU003,SUP02,374,5,7480
2025-02-20,SKU003,SUP04,384,10,16896
2025-03-22,SKU001,SUP01,223,7,10927
2025-01-28,SKU001,SUP05,315,14,7560
2025-03-27,SKU020,SUP05,476,11,17136
2025-04-20,SKU007,SUP04,192,12,8832
2025-01-24,SKU007,SUP01,340,3,7140
2025-01-18,SKU009,SUP05,228,9,10260
2025-04-08,SKU003,SUP04,476,14,16184
2025-01-04,SKU001,SUP05,489,3,11736
2025-01-23,SKU013,SUP04,356,11,11036
2025-01-27,SKU002,SUP02,332,6,11288
2025-01-22,SKU010,SUP02,103,4,3914
2025-02-19,SKU014,SUP05,168,10,5040
2025-04-30,SKU007,SUP05,419,3,15922
2025-03-08,SKU002,SUP03,195,6,7410
2025-04-13,SKU020,SUP05,177,9,6903
2025-04-06,SKU014,SUP01,194,8,4656
2025-04-05,SKU015,SUP04,244,10,9760
2025-02-06,SKU019,SUP02,143,4,5148
2025-03-30,SKU005,SUP02,319,6,13398
2025-01-13,SKU020,SUP03,309,11,10815
2025-02-25,SKU015,SUP04,271,11,9214
2025-02-19,SKU020,SUP03,323,8,8398
2025-03-26,SKU012,SUP02,416,9,13728
2025-04-01,SKU015,SUP04,299,5,14352
2025-01-19,SKU005,SUP03,493,4,19720
2025-04-16,SKU016,SUP03,202,5,6868
2025-01-12,SKU002,SUP05,247,5,6422
2025-01-24,SKU003,SUP01,152,4,3040
2025-04-03,SKU004,SUP05,307,10,10438
2025-02-12,SKU010,SUP03,154,13,5544
2025-04-16,SKU017,SUP01,383,11,10724
2025-04-30,SKU015,SUP04,375,7,16500
2025-02-04,SKU020,SUP02,408,9,16320
2025-03-27,SKU003,SUP04,493,3,20706
2025-03-24,SKU001,SUP01,273,12,12285
2025-04-08,SKU002,SUP04,183,12,6222
2025-01-27,SKU015,SUP03,403,12,16926
2025-03-30,SKU007,SUP04,460,11,17480
2025-02-27,SKU001,SUP02,128,10,5248
2025-04-06,SKU008,SUP02,426,5,20448
2025-03-20,SKU011,SUP02,249,4,8217
2025-03-23,SKU002,SUP04,145,9,4930
2025-04-12,SKU005,SUP04,117,13,3159
2025-01-29,SKU012,SUP02,242,13,6534
2025-04-04,SKU004,SUP04,114,13,2280
2025-01-02,SKU008,SUP01,189,7,8883
2025-03-25,SKU020,SUP05,119,13,2737
2025-02-05,SKU002,SUP05,176,6,8624
2025-02-08,SKU007,SUP01,205,14,9020
2025-02-24,SKU016,SUP02,312,11,9672
2025-03-22,SKU016,SUP05,438,11,20586
2025-01-17,SKU003,SUP01,286,5,9724
2025-02-19,SKU012,SUP04,399,10,8778
2025-02-12,SKU010,SUP03,410,12,8200
2025-04-26,SKU004,SUP05,289,12,11560
2025-01-08,SKU020,SUP05,180,7,3600
2025-03-01,SKU003,SUP02,386,7,16212
2025-03-22,SKU004,SUP03,466,10,22834
2025-03-19,SKU006,SUP04,377,6,17342
2025-01-28,SKU009,SUP05,464,9,16704
2025-02-09,SKU005,SUP04,393,7,15720
2025-01-04,SKU003,SUP05,182,10,4368
2025-04-05,SKU013,SUP02,489,3,23961
2025-03-16,SKU020,SUP01,370,7,12580
2025-01-01,SKU015,SUP04,147,8,3822
2025-02-24,SKU008,SUP05,313,13,14398
2025-04-08,SKU012,SUP02,159,4,5247
2025-04-25,SKU020,SUP03,436,5,17004
2025-02-11,SKU013,SUP04,250,11,9250
2025-01-19,SKU017,SUP02,490,9,14700
2025-03-08,SKU002,SUP03,127,11,3810
2025-02-09,SKU011,SUP02,175,11,4375
2025-03-17,SKU018,SUP01,450,8,16200
2025-02-17,SKU012,SUP05,101,3,3939
2025-02-03,SKU013,SUP01,342,6,13338
2025-03-08,SKU002,SUP04,411,12,13152
2025-04-01,SKU018,SUP05,218,11,6758
2025-04-25,SKU001,SUP01,411,4,17262
2025-01-28,SKU003,SUP04,347,14,10757
2025-03-10,SKU013,SUP04,487,8,18506
2025-04-12,SKU006,SUP03,318,8,10494
2025-03-03,SKU003,SUP05,267,6,12282
2025-01-16,SKU018,SUP03,299,13,11661
2025-01-06,SKU016,SUP05,476,8,11900
2025-03-02,SKU002,SUP01,306,7,10098
2025-02-22,SKU013,SUP03,488,3,11712
2025-02-27,SKU003,SUP01,345,6,13455
2025-04-17,SKU017,SUP02,120,14,4320
2025-03-21,SKU001,SUP02,437,3,20976
2025-04-05,SKU012,SUP04,235,7,9635
2025-02-05,SKU016,SUP03,377,10,18096
2025-03-19,SKU007,SUP04,161,5,4830
2025-02-16,SKU016,SUP04,235,11,10340
2025-03-15,SKU011,SUP01,285,3,13395
2025-04-20,SKU003,SUP01,279,12,13113
2025-03-23,SKU017,SUP05,215,7,9890
2025-03-26,SKU006,SUP03,499,11,13473
2025-04-15,SKU004,SUP05,283,13,6226
2025-02-22,SKU007,SUP01,449,3,17062
2025-02-21,SKU017,SUP02,286,7,10010
2025-01-29,SKU011,SUP03,324,5,7128
2025-04-14,SKU018,SUP05,212,7,6572
2025-01-11,SKU018,SUP05,283,8,12169
2025-04-19,SKU002,SUP04,171,6,5643
2025-01-09,SKU011,SUP04,499,6,15469
2025-04-10,SKU017,SUP05,116,3,4524
2025-04-07,SKU002,SUP01,355,9,14555
2025-01-01,SKU012,SUP05,367,11,15047
2025-01-18,SKU007,SUP03,449,9,14817
2025-03-14,SKU005,SUP01,275,7,11825
2025-01-08,SKU019,SUP04,111,10,2997
2025-02-24,SKU006,SUP04,221,11,4641
2025-03-23,SKU001,SUP03,146,14,3212
2025-04-25,SKU020,SUP03,461,8,12908
2025-02-09,SKU016,SUP02,437,7,17043
2025-01-12,SKU006,SUP02,371,10,12243
2025-01-17,SKU019,SUP04,405,14,8505
2025-04-12,SKU006,SUP03,363,14,7986
2025-03-07,SKU001,SUP02,117,10,5265
2025-03-27,SKU014,SUP05,400,6,9200
2025-03-10,SKU003,SUP04,161,6,4991
2025-01-20,SKU007,SUP01,463,5,15742
2025-03-14,SKU020,SUP02,236,14,5192
2025-02-09,SKU006,SUP04,357,5,11781
2025-03-22,SKU003,SUP04,146,8,6570
2025-03-03,SKU007,SUP03,305,13,9760
2025-02-24,SKU020,SUP01,365,9,14235
2025-01-17,SKU012,SUP03,397,9,16277
2025-03-01,SKU008,SUP02,474,12,16590
2025-04-04,SKU013,SUP04,206,13,7828
2025-02-09,SKU010,SUP04,191,7,7449
2025-03-16,SKU020,SUP05,327,5,12753
2025-01-10,SKU015,SUP05,400,7,18800
2025-03-23,SKU007,SUP05,332,8,15272
2025-02-18,SKU005,SUP01,180,4,3960
2025-04-02,SKU005,SUP05,468,6,19188
2025-04-10,SKU004,SUP05,312,9,8424
2025-03-27,SKU002,SUP05,352,12,8448
2025-02-18,SKU007,SUP02,457,12,12796
2025-03-01,SKU005,SUP03,238,12,8330
2025-04-01,SKU020,SUP03,356,12,17444
2025-01-11,SKU015,SUP02,383,11,16086
2025-03-16,SKU001,SUP04,442,8,13260
2025-03-03,SKU006,SUP02,169,12,6929
2025-03-28,SKU005,SUP04,414,11,10764
2025-04-23,SKU012,SUP04,417,11,12510
2025-02-07,SKU011,SUP03,209,4,4389
2025-03-10,SKU014,SUP05,159,12,4611
2025-01-18,SKU020,SUP01,212,7,4452
2025-02-15,SKU001,SUP04,358,7,14320
2025-04-30,SKU010,SUP02,195,6,7020
2025-01-27,SKU017,SUP03,457,3,20565
2025-02-15,SKU013,SUP03,165,8,4290
2025-04-02,SKU012,SUP02,302,13,7248
2025-03-31,SKU017,SUP03,369,3,17343
2025-02-20,SKU004,SUP04,152,6,5928
2025-01-25,SKU009,SUP03,206,7,4326
2025-02-23,SKU002,SUP02,424,13,20352
2025-04-21,SKU005,SUP04,200,9,5800
2025-02-01,SKU002,SUP01,311,9,6220
2025-01-04,SKU015,SUP01,161,7,6601
2025-02-18,SKU007,SUP04,102,14,4692
2025-03-02,SKU015,SUP04,248,14,5952
2025-04-14,SKU015,SUP03,272,3,12784
2025-03-16,SKU013,SUP02,310,13,6200
2025-02-02,SKU008,SUP05,325,10,14950
2025-04-03,SKU014,SUP02,400,13,9600
2025-03-06,SKU009,SUP04,493,13,18241
2025-03-22,SKU006,SUP03,315,6,6300
2025-04-07,SKU018,SUP05,386,4,10808
2025-01-02,SKU005,SUP04,308,12,13552
2025-03-24,SKU010,SUP04,430,11,10320
2025-03-23,SKU008,SUP05,279,4,11439
2025-02-17,SKU001,SUP01,320,11,11840
2025-04-01,SKU001,SUP04,163,12,4401
2025-04-09,SKU007,SUP03,285,11,9975
2025-04-01,SKU020,SUP02,208,3,5408
2025-02-11,SKU012,SUP03,436,11,19620
2025-04-14,SKU010,SUP04,488,10,18056
2025-01-06,SKU010,SUP02,482,14,14460
2025-01-24,SKU005,SUP04,285,5,10545
2025-01-04,SKU008,SUP01,227,12,8626
2025-04-03,SKU001,SUP02,413,13,14042
2025-04-29,SKU001,SUP01,459,3,13311
2025-01-17,SKU018,SUP02,473,3,10879
2025-02-01,SKU007,SUP05,160,14,4480
2025-02-27,SKU003,SUP04,408,7,15096
2025-03-02,SKU017,SUP05,281,11,9835
2025-02-20,SKU001,SUP02,389,12,18672
2025-04-10,SKU001,SUP03,494,10,12350
2025-04-25,SKU014,SUP04,120,10,5160
2025-01-19,SKU013,SUP04,301,5,9030
2025-01-24,SKU012,SUP01,454,8,14074
2025-03-20,SKU007,SUP03,393,14,18471
2025-03-17,SKU004,SUP05,364,3,7644
2025-02-06,SKU010,SUP05,456,13,12312
2025-01-21,SKU003,SUP05,114,11,3876
2025-03-24,SKU016,SUP03,442,6,17680
2025-01-24,SKU010,SUP02,461,4,12447
2025-01-08,SKU009,SUP02,177,6,3717
2025-03-09,SKU003,SUP05,178,9,6586
2025-01-20,SKU006,SUP04,216,13,4536
2025-01-28,SKU002,SUP01,250,14,5500
2025-01-22,SKU005,SUP04,262,4,5502
2025-03-09,SKU013,SUP01,492,5,16236
2025-04-19,SKU005,SUP02,155,13,4650
2025-01-30,SKU019,SUP05,266,4,10108
2025-01-24,SKU016,SUP02,385,10,8470
2025-01-29,SKU010,SUP04,218,13,10464
2025-03-07,SKU008,SUP01,410,6,12710
2025-01-28,SKU005,SUP05,168,14,7560
2025-03-20,SKU005,SUP05,391,13,18377
2025-02-01,SKU016,SUP02,429,6,19734
2025-04-09,SKU010,SUP05,379,9,8338
2025-02-05,SKU013,SUP04,461,9,19823
2025-03-25,SKU017,SUP05,284,9,6532
2025-03-29,SKU012,SUP02,229,10,6641
2025-02-07,SKU002,SUP03,229,6,5725
2025-02-05,SKU005,SUP01,153,8,5355
2025-03-16,SKU011,SUP05,472,12,22656
2025-02-28,SKU001,SUP01,126,10,5670
2025-04-22,SKU006,SUP01,197,11,4531
2025-01-31,SKU019,SUP01,164,10,3444
2025-01-17,SKU002,SUP03,496,13,21824
2025-04-29,SKU012,SUP05,456,8,9120
2025-04-22,SKU006,SUP05,464,13,16240
2025-01-22,SKU014,SUP03,264,12,11616
2025-01-26,SKU010,SUP05,284,12,9656
2025-04-13,SKU003,SUP03,300,12,12600
2025-03-09,SKU020,SUP02,128,11,5760
2025-01-28,SKU020,SUP03,293,9,7618
2025-03-10,SKU017,SUP03,193,14,4439
2025-03-22,SKU005,SUP04,482,11,20726
2025-04-04,SKU010,SUP03,233,7,6291
2025-03-10,SKU008,SUP02,386,12,18914
2025-02-20,SKU004,SUP05,126,8,2772
2025-03-01,SKU004,SUP03,455,7,20930
2025-02-16,SKU016,SUP02,381,14,16383
2025-04-26,SKU007,SUP04,497,12,14910
2025-02-12,SKU002,SUP04,100,14,3300
2025-02-19,SKU003,SUP05,381,11,11811
2025-04-03,SKU005,SUP03,490,6,17640
2025-01-21,SKU008,SUP04,471,9,12717
2025-01-25,SKU011,SUP01,440,8,18480
2025-01-10,SKU018,SUP01,467,3,22883
2025-03-27,SKU006,SUP02,304,8,7600
2025-04-15,SKU014,SUP05,458,9,10992
2025-01-07,SKU003,SUP05,175,8,3675
2025-03-20,SKU015,SUP02,154,3,6776
2025-01-03,SKU003,SUP04,269,14,11298
2025-01-01,SKU004,SUP05,346,9,8304
2025-01-28,SKU017,SUP05,296,6,14208
2025-02-23,SKU015,SUP02,232,10,10904
2025-01-21,SKU013,SUP03,431,6,21119
2025-04-25,SKU019,SUP02,440,3,8800
2025-04-25,SKU012,SUP04,357,3,9282
2025-01-14,SKU014,SUP04,309,10,6489
2025-04-17,SKU001,SUP02,373,4,15666
2025-02-18,SKU016,SUP03,328,14,13776
2025-03-03,SKU006,SUP01,403,9,14105
2025-04-15,SKU006,SUP01,384,6,18048
2025-01-26,SKU006,SUP02,241,5,10122
2025-02-18,SKU011,SUP01,290,6,9860
2025-01-16,SKU011,SUP04,362,4,9050
2025-01-24,SKU004,SUP05,475,5,11875
2025-04-20,SKU001,SUP04,323,8,7106
2025-03-22,SKU014,SUP03,315,9,9450
2025-03-12,SKU013,SUP04,187,9,7480
2025-02-27,SKU014,SUP03,299,14,10166
2025-04-16,SKU002,SUP05,173,3,7612
2025-02-23,SKU010,SUP03,100,3,2000
2025-04-11,SKU015,SUP01,273,14,8190
2025-02-13,SKU006,SUP03,357,4,11067
2025-04-03,SKU015,SUP01,235,4,8225
2025-03-03,SKU010,SUP04,480,6,14880
2025-01-30,SKU010,SUP04,311,11,8086
2025-01-07,SKU020,SUP01,407,8,9361
2025-03-22,SKU014,SUP03,294,3,10878
2025-01-02,SKU008,SUP04,195,5,7605
2025-02-11,SKU017,SUP01,472,9,13216
2025-03-12,SKU003,SUP04,340,5,10200
2025-01-08,SKU002,SUP01,177,6,6195
2025-02-15,SKU007,SUP02,239,9,11233
2025-04-14,SKU011,SUP04,112,14,2912
2025-02-22,SKU012,SUP02,406,12,18676
2025-01-07,SKU018,SUP01,143,6,6292
2025-04-07,SKU005,SUP02,202,6,9696
2025-03-04,SKU007,SUP04,220,7,8800
2025-04-08,SKU014,SUP05,331,6,6951
2025-03-13,SKU020,SUP05,424,14,11024
2025-01-27,SKU013,SUP02,135,9,4320
2025-02-05,SKU012,SUP04,354,4,8496
2025-03-13,SKU004,SUP03,256,4,11264
2025-04-12,SKU003,SUP05,333,13,7992
2025-01-22,SKU016,SUP01,152,11,5472
2025-03-17,SKU015,SUP02,359,3,13283
2025-03-23,SKU010,SUP03,452,12,22148
2025-01-03,SKU006,SUP01,303,13,10908
2025-02-04,SKU009,SUP02,290,14,7250
2025-04-09,SKU006,SUP03,142,9,4544
2025-01-13,SKU007,SUP02,294,6,7938
2025-04-27,SKU001,SUP01,468,4,12168
2025-04-01,SKU003,SUP05,404,12,19796
2025-01-28,SKU019,SUP03,121,7,3146
2025-04-24,SKU013,SUP03,104,8,3536
2025-02-22,SKU007,SUP05,130,9,4680
2025-04-15,SKU006,SUP01,436,4,18312
2025-02-21,SKU013,SUP02,321,3,12840
2025-01-20,SKU006,SUP05,154,13,5852
2025-03-11,SKU002,SUP04,349,6,17101
2025-03-15,SKU009,SUP05,234,4,9594
2025-01-14,SKU004,SUP04,324,10,9396
2025-04-13,SKU014,SUP01,150,7,5700
2025-03-08,SKU001,SUP01,200,3,7200
2025-04-20,SKU017,SUP01,450,5,9900
2025-01-13,SKU020,SUP05,137,8,6165
2025-04-03,SKU017,SUP01,263,9,8942
2025-04-28,SKU018,SUP03,469,9,15946
2025-03-30,SKU005,SUP03,337,10,7751
2025-02-11,SKU007,SUP01,143,7,4719
2025-01-13,SKU014,SUP04,154,14,6314
2025-03-25,SKU015,SUP03,302,8,13590
2025-01-15,SKU012,SUP03,371,6,13727
2025-04-15,SKU016,SUP04,417,12,15846
2025-02-25,SKU011,SUP01,289,7,6936
2025-04-18,SKU019,SUP02,384,6,18048
2025-01-11,SKU018,SUP05,195,14,8970
2025-03-21,SKU010,SUP04,261,3,7569
2025-04-16,SKU010,SUP01,357,12,13923
2025-01-03,SKU001,SUP02,347,14,6940
2025-02-07,SKU016,SUP04,390,3,17550
2025-02-17,SKU011,SUP04,388,13,16296
2025-04-12,SKU019,SUP04,229,12,8702
2025-01-28,SKU015,SUP03,250,14,8000
2025-04-29,SKU005,SUP04,173,5,6228
2025-03-06,SKU015,SUP04,474,12,13746
2025-01-26,SKU017,SUP05,372,4,10416
2025-02-26,SKU004,SUP05,450,5,10350
2025-02-19,SKU003,SUP04,337,10,15502
2025-03-19,SKU017,SUP01,470,5,15980
2025-03-26,SKU001,SUP03,111,8,3219
2025-02-05,SKU016,SUP01,166,9,8134
2025-04-09,SKU015,SUP01,325,12,9750
2025-01-28,SKU006,SUP02,210,4,8190
2025-03-17,SKU014,SUP04,350,5,9100
2025-01-31,SKU016,SUP02,195,3,5850
2025-01-24,SKU003,SUP05,374,4,9724
2025-04-22,SKU014,SUP05,102,4,3264
2025-02-26,SKU003,SUP05,164,4,7216
2025-02-11,SKU011,SUP02,491,7,13257
2025-03-23,SKU018,SUP04,263,10,5523
2025-03-25,SKU003,SUP04,133,3,4389
2025-02-15,SKU006,SUP01,493,10,18241
2025-02-02,SKU007,SUP05,211,14,10128
2025-03-24,SKU006,SUP01,244,5,5856
2025-03-08,SKU018,SUP01,248,13,10912
2025-02-10,SKU017,SUP03,464,8,18560
2025-03-09,SKU018,SUP04,223,14,5129
2025-02-06,SKU012,SUP02,468,9,19656
2025-03-29,SKU010,SUP01,171,4,5301
2025-02-04,SKU020,SUP05,412,13,17304
2025-02-01,SKU007,SUP01,372,10,10788
2025-01-17,SKU016,SUP02,338,4,7774
2025-02-26,SKU007,SUP05,143,9,4433
2025-03-28,SKU001,SUP05,411,14,12741
2025-01-23,SKU007,SUP02,231,10,11319
2025-02-18,SKU018,SUP05,450,8,13950
2025-01-24,SKU016,SUP01,306,10,9486
2025-03-05,SKU014,SUP01,369,13,14391
2025-02-06,SKU013,SUP01,209,8,10241
2025-03-08,SKU016,SUP04,369,4,13653
2025-04-05,SKU007,SUP05,175,12,6300
2025-04-18,SKU011,SUP01,396,10,13068
2025-01-04,SKU011,SUP01,254,10,10160
2025-04-07,SKU018,SUP05,387,11,17415
2025-03-13,SKU008,SUP05,181,9,5249
2025-01-21,SKU016,SUP03,451,12,22099
2025-04-06,SKU008,SUP02,359,14,14360
2025-04-11,SKU004,SUP03,374,7,12716
2025-01-31,SKU012,SUP02,208,8,9984
2025-01-17,SKU020,SUP02,465,12,11625
2025-04-22,SKU002,SUP02,136,13,3808
2025-01-19,SKU019,SUP01,499,5,19461
2025-03-01,SKU004,SUP05,245,10,7840
2025-04-15,SKU010,SUP04,246,6,11808
2025-04-19,SKU017,SUP03,110,4,4950
2025-01-05,SKU013,SUP03,182,9,6916
2025-03-21,SKU016,SUP02,358,12,16826
2025-01-23,SKU009,SUP03,315,3,10395
2025-04-02,SKU011,SUP02,151,9,3775
2025-02-13,SKU002,SUP05,484,9,16456
2025-04-26,SKU008,SUP02,419,10,8799
2025-02-12,SKU008,SUP05,112,3,5376
2025-02-19,SKU005,SUP01,207,7,8280
2025-02-17,SKU018,SUP02,466,14,19106
2025-04-04,SKU011,SUP05,461,5,14752
2025-03-18,SKU003,SUP02,369,9,13284
2025-03-06,SKU015,SUP04,472,4,17464
2025-03-05,SKU007,SUP04,449,10,9878
2025-01-03,SKU013,SUP05,103,14,2781
2025-02-23,SKU008,SUP02,172,13,5504
2025-02-23,SKU012,SUP02,172,3,4300
2025-02-25,SKU002,SUP03,349,12,9074
2025-02-14,SKU016,SUP05,175,3,7000
2025-02-12,SKU007,SUP05,144,9,5472
2025-04-04,SKU017,SUP03,183,9,7686
2025-01-04,SKU017,SUP04,181,6,4887
2025-04-14,SKU016,SUP02,150,8,4200
2025-03-02,SKU016,SUP05,364,6,16016
2025-04-23,SKU004,SUP03,177,3,8319
2025-03-05,SKU013,SUP01,403,10,13299
2025-01-15,SKU007,SUP01,162,13,4860
2025-01-29,SKU003,SUP05,482,11,18798
2025-01-19,SKU013,SUP03,374,4,7480
2025-01-03,SKU012,SUP02,307,7,9517
2025-01-04,SKU014,SUP01,271,3,10569
2025-02-16,SKU009,SUP02,205,8,7380
2025-03-17,SKU009,SUP02,435,8,18270
2025-04-01,SKU001,SUP03,344,13,10320
2025-04-27,SKU003,SUP02,401,3,10025
2025-03-12,SKU002,SUP02,424,5,16112
2025-02-16,SKU001,SUP03,245,3,10780
2025-02-01,SKU008,SUP03,107,14,4280
2025-04-12,SKU006,SUP02,301,12,8428
2025-02-24,SKU003,SUP02,327,10,9156
2025-01-26,SKU002,SUP03,430,11,16770
2025-03-10,SKU012,SUP03,398,7,15522
2025-02-21,SKU003,SUP01,479,4,14849
2025-04-29,SKU004,SUP04,101,9,3131
2025-02-10,SKU006,SUP02,272,11,10880
2025-01-28,SKU019,SUP04,231,14,10164
2025-01-11,SKU002,SUP04,481,9,12987
2025-02-06,SKU020,SUP04,224,11,10080
2025-01-04,SKU009,SUP04,231,3,9009
2025-02-03,SKU013,SUP01,345,13,14490
2025-02-13,SKU002,SUP02,427,8,15799
2025-04-28,SKU011,SUP01,273,5,12012
2025-01-31,SKU006,SUP04,237,7,7347
2025-03-24,SKU002,SUP03,457,13,22393
2025-03-14,SKU017,SUP03,316,12,12956
2025-02-04,SKU010,SUP02,442,4,20332
2025-02-08,SKU001,SUP04,328,11,10168
2025-02-12,SKU012,SUP03,187,3,9163
2025-02-07,SKU011,SUP02,395,8,11850
2025-03-04,SKU012,SUP03,119,9,3332
2025-02-12,SKU018,SUP01,409,4,11043
2025-04-10,SKU013,SUP03,250,9,11500
2025-03-18,SKU007,SUP02,459,4,10098
2025-04-16,SKU007,SUP04,362,6,14480
2025-02-24,SKU008,SUP03,217,14,9548
2025-01-10,SKU014,SUP03,376,6,16544
2025-01-04,SKU019,SUP05,426,7,8520
2025-03-13,SKU011,SUP01,380,3,8740
