date,sku_id,store_id,quantity,revenue
2025-01-24,SKU009,STR10,53,11236
2025-02-15,SKU018,STR01,142,28684
2025-01-10,SKU009,STR09,180,39060
2025-02-24,SKU014,STR10,192,19392
2025-01-24,SKU014,STR07,149,31737
2025-01-24,SKU005,STR06,140,37240
2025-03-04,SKU015,STR10,114,24966
2025-01-04,SKU001,STR02,159,37842
2025-03-15,SKU017,STR04,105,22050
2025-03-31,SKU016,STR05,190,20520
2025-01-11,SKU011,STR06,178,38626
2025-03-11,SKU013,STR06,105,13650
2025-03-27,SKU005,STR02,177,48498
2025-03-10,SKU004,STR02,113,33674
2025-02-11,SKU016,STR10,130,33410
2025-01-21,SKU013,STR01,114,15048
2025-02-07,SKU013,STR01,150,33900
2025-02-10,SKU017,STR08,105,17220
2025-01-12,SKU005,STR08,183,34404
2025-03-06,SKU001,STR10,180,26640
2025-01-19,SKU011,STR02,51,8772
2025-02-25,SKU017,STR04,110,12760
2025-02-18,SKU012,STR04,180,25560
2025-02-26,SKU018,STR04,86,12470
2025-02-11,SKU015,STR01,129,30702
2025-04-29,SKU020,STR06,73,16352
2025-03-05,SKU016,STR02,114,21318
2025-03-29,SKU009,STR06,194,43650
2025-03-30,SKU015,STR03,76,13148
2025-03-02,SKU012,STR09,110,15950
2025-03-26,SKU010,STR07,53,8003
2025-04-29,SKU011,STR04,85,23885
2025-02-23,SKU017,STR03,154,38346
2025-04-27,SKU011,STR03,76,10336
2025-02-15,SKU017,STR03,181,32399
2025-03-21,SKU004,STR03,171,30780
2025-02-14,SKU001,STR04,115,28060
2025-02-09,SKU006,STR05,186,53568
2025-03-21,SKU016,STR02,155,32085
2025-03-13,SKU011,STR10,106,19080
2025-04-13,SKU003,STR04,190,22420
2025-01-07,SKU009,STR03,103,20909
2025-03-27,SKU018,STR07,51,14127
2025-04-24,SKU011,STR01,129,14190
2025-02-02,SKU007,STR05,156,18408
2025-03-22,SKU006,STR01,122,18178
2025-03-22,SKU012,STR07,103,22351
2025-03-10,SKU011,STR04,108,28404
2025-01-03,SKU017,STR07,139,41005
2025-02-24,SKU013,STR01,70,8400
2025-02-21,SKU018,STR04,116,24592
2025-02-13,SKU010,STR08,118,19706
2025-01-28,SKU020,STR03,53,9434
2025-01-17,SKU012,STR03,123,33702
2025-04-16,SKU018,STR01,84,13692
2025-04-27,SKU012,STR01,180,29880
2025-02-06,SKU019,STR09,149,42912
2025-04-03,SKU004,STR01,63,16380
2025-01-22,SKU016,STR03,134,33500
2025-03-09,SKU005,STR05,75,10500
2025-04-09,SKU006,STR08,60,7680
2025-04-21,SKU003,STR01,110,27060
2025-02-15,SKU017,STR06,127,26924
2025-02-26,SKU014,STR01,126,30114
2025-02-24,SKU019,STR06,78,13104
2025-03-11,SKU016,STR09,161,23345
2025-04-07,SKU013,STR04,187,32351
2025-02-10,SKU013,STR03,163,24613
2025-02-03,SKU017,STR03,136,28288
2025-04-06,SKU013,STR01,118,25842
2025-03-08,SKU007,STR08,79,22673
2025-01-18,SKU007,STR01,162,36288
2025-03-13,SKU015,STR04,181,47241
2025-03-10,SKU001,STR09,87,19227
2025-01-26,SKU001,STR04,88,13464
2025-03-31,SKU001,STR01,69,7935
2025-01-21,SKU013,STR07,176,32736
2025-03-23,SKU020,STR10,61,10004
2025-04-16,SKU009,STR03,164,38704
2025-04-16,SKU019,STR08,127,28448
2025-01-03,SKU002,STR01,190,43510
2025-03-12,SKU016,STR05,196,36848
2025-02-16,SKU011,STR01,134,35644
2025-03-25,SKU008,STR10,58,7192
2025-03-30,SKU001,STR02,68,8092
2025-04-16,SKU009,STR10,119,13804
2025-03-30,SKU006,STR04,143,26169
2025-01-03,SKU019,STR02,57,15048
2025-04-19,SKU001,STR04,135,30645
2025-03-31,SKU014,STR03,86,14620
2025-02-02,SKU012,STR08,121,15851
2025-02-26,SKU006,STR06,68,14620
2025-03-25,SKU014,STR01,59,10561
2025-03-05,SKU004,STR04,146,17228
2025-01-21,SKU009,STR09,76,8816
2025-02-13,SKU013,STR08,195,43680
2025-02-02,SKU001,STR06,90,25380
2025-01-05,SKU016,STR02,131,21484
2025-03-24,SKU008,STR03,74,12432
2025-02-24,SKU008,STR03,131,36287
2025-04-27,SKU001,STR02,174,49416
2025-04-13,SKU016,STR06,184,32568
2025-04-17,SKU016,STR09,87,21663
2025-01-16,SKU020,STR01,113,21470
2025-03-30,SKU013,STR08,54,5994
2025-02-10,SKU003,STR03,82,18040
2025-03-27,SKU018,STR08,186,51522
2025-01-29,SKU007,STR04,66,10230
2025-04-08,SKU014,STR03,191,31706
2025-01-23,SKU007,STR02,103,24411
2025-03-30,SKU013,STR09,147,41454
2025-04-11,SKU017,STR07,167,33233
2025-02-18,SKU009,STR04,51,11169
2025-02-19,SKU011,STR08,108,31536
2025-03-22,SKU012,STR04,166,32204
2025-02-10,SKU007,STR07,118,19824
2025-03-22,SKU009,STR06,138,33948
2025-03-21,SKU002,STR10,193,26248
2025-03-20,SKU013,STR08,169,44447
2025-01-26,SKU010,STR01,54,9504
2025-01-01,SKU008,STR03,116,34568
2025-04-10,SKU003,STR08,142,18318
2025-04-13,SKU018,STR01,109,15151
2025-03-06,SKU010,STR09,196,19992
2025-02-05,SKU011,STR01,164,34112
2025-03-31,SKU016,STR04,133,23408
2025-02-02,SKU005,STR05,127,24130
2025-03-28,SKU014,STR08,132,36168
2025-02-23,SKU004,STR03,144,15552
2025-02-22,SKU013,STR07,109,15805
2025-02-23,SKU010,STR05,72,9072
2025-03-11,SKU002,STR03,99,22077
2025-01-19,SKU001,STR08,71,14981
2025-04-03,SKU002,STR08,87,12789
2025-02-24,SKU011,STR01,156,44772
2025-01-08,SKU004,STR08,186,35154
2025-01-02,SKU016,STR06,139,21962
2025-01-19,SKU008,STR08,161,23023
2025-04-11,SKU019,STR02,74,15910
2025-04-18,SKU002,STR10,125,29500
2025-02-05,SKU009,STR06,110,30030
2025-03-27,SKU018,STR06,131,28165
2025-03-21,SKU015,STR08,62,13516
2025-02-12,SKU007,STR01,81,20169
2025-02-24,SKU019,STR09,62,9052
2025-03-28,SKU001,STR05,150,25500
2025-02-15,SKU003,STR10,115,34155
2025-03-13,SKU004,STR09,109,29866
2025-02-09,SKU007,STR07,95,17575
2025-01-13,SKU001,STR03,174,49938
2025-02-02,SKU004,STR10,52,9880
2025-02-21,SKU009,STR03,77,13013
2025-03-11,SKU012,STR07,193,23739
2025-03-10,SKU009,STR10,126,34524
2025-03-17,SKU005,STR05,141,26931
2025-01-30,SKU018,STR03,170,36380
2025-03-01,SKU018,STR01,105,13650
2025-04-11,SKU002,STR01,156,45240
2025-04-06,SKU018,STR01,120,24600
2025-02-23,SKU003,STR03,60,9600
2025-02-13,SKU004,STR09,133,28329
2025-04-05,SKU004,STR06,50,11500
2025-04-11,SKU017,STR09,111,14874
2025-01-13,SKU003,STR02,160,36320
2025-02-20,SKU016,STR02,184,26496
2025-02-05,SKU009,STR10,184,20976
2025-03-01,SKU008,STR03,161,45402
2025-03-18,SKU008,STR09,156,34476
2025-04-05,SKU016,STR10,174,49242
2025-02-13,SKU006,STR10,163,39935
2025-03-09,SKU009,STR07,163,17441
2025-03-05,SKU011,STR07,90,12510
2025-01-03,SKU017,STR02,159,33867
2025-04-22,SKU020,STR06,53,12349
2025-02-07,SKU011,STR10,66,12606
2025-04-09,SKU013,STR06,193,39758
2025-01-18,SKU015,STR05,161,25921
2025-04-22,SKU017,STR09,165,44880
2025-04-28,SKU003,STR07,174,34974
2025-01-09,SKU012,STR05,101,26462
2025-04-16,SKU001,STR03,132,20328
2025-03-28,SKU013,STR01,142,26554
2025-03-21,SKU015,STR08,87,20706
2025-03-08,SKU015,STR01,184,18400
2025-02-18,SKU009,STR10,136,36992
2025-04-17,SKU020,STR06,120,28680
2025-04-05,SKU020,STR07,100,18000
2025-02-05,SKU003,STR01,163,41402
2025-04-27,SKU015,STR08,191,38009
2025-03-10,SKU013,STR08,128,29824
2025-02-02,SKU019,STR06,73,18250
2025-04-22,SKU010,STR06,154,41272
2025-02-18,SKU017,STR01,104,25584
2025-01-29,SKU002,STR04,196,45864
2025-01-26,SKU015,STR08,87,20010
2025-04-12,SKU016,STR02,144,27504
2025-03-12,SKU011,STR10,73,19418
2025-03-09,SKU012,STR05,104,26728
2025-01-29,SKU019,STR10,86,18404
2025-02-22,SKU003,STR10,92,9752
2025-02-18,SKU009,STR05,90,18450
2025-03-18,SKU015,STR06,176,52096
2025-04-03,SKU003,STR08,81,13203
2025-01-10,SKU013,STR03,110,30910
2025-01-08,SKU009,STR06,198,21780
2025-01-02,SKU018,STR09,180,32220
2025-02-20,SKU004,STR07,155,36890
2025-04-03,SKU017,STR10,72,20376
2025-02-21,SKU016,STR04,51,9537
2025-01-31,SKU002,STR09,127,13081
2025-04-23,SKU013,STR04,177,52923
2025-03-07,SKU006,STR06,187,22440
2025-04-16,SKU010,STR07,180,46620
2025-01-20,SKU010,STR09,101,21614
2025-02-15,SKU002,STR05,133,21280
2025-03-13,SKU007,STR06,188,38916
2025-03-23,SKU019,STR10,70,16100
2025-03-23,SKU015,STR06,59,14986
2025-01-12,SKU007,STR01,163,20375
2025-01-15,SKU019,STR01,111,16206
2025-04-05,SKU003,STR01,125,27750
2025-04-28,SKU019,STR09,106,13886
2025-03-04,SKU012,STR01,119,27965
2025-03-09,SKU005,STR09,135,18630
2025-01-23,SKU004,STR04,53,11925
2025-02-16,SKU005,STR08,154,25410
2025-02-28,SKU007,STR01,65,15860
2025-03-25,SKU002,STR02,75,12375
2025-03-04,SKU009,STR06,147,32781
2025-03-20,SKU010,STR10,142,40328
2025-03-28,SKU017,STR09,163,22005
2025-03-14,SKU016,STR04,97,14550
2025-04-07,SKU006,STR10,129,21543
2025-04-28,SKU013,STR04,55,13915
2025-03-16,SKU003,STR04,123,27552
2025-03-01,SKU001,STR04,125,30125
2025-03-30,SKU008,STR04,187,40018
2025-02-26,SKU004,STR02,139,20711
2025-01-14,SKU016,STR06,91,19019
2025-01-22,SKU004,STR03,115,30590
2025-03-14,SKU019,STR06,161,18837
2025-01-23,SKU011,STR07,154,25718
2025-01-25,SKU013,STR10,170,27200
2025-04-10,SKU019,STR02,186,18786
2025-04-12,SKU005,STR05,135,31320
2025-02-28,SKU004,STR09,142,35358
2025-01-27,SKU010,STR10,174,27840
2025-02-20,SKU010,STR06,111,23532
2025-01-05,SKU006,STR08,112,23520
2025-03-30,SKU019,STR02,181,36743
2025-02-17,SKU019,STR04,148,25604
2025-02-03,SKU004,STR06,159,18285
2025-02-28,SKU019,STR02,144,30528
2025-02-10,SKU017,STR07,103,29046
2025-04-05,SKU019,STR03,142,40612
2025-03-06,SKU004,STR02,75,15225
2025-01-19,SKU006,STR01,57,8550
2025-04-17,SKU015,STR07,132,25344
2025-04-27,SKU010,STR08,61,15860
2025-04-30,SKU007,STR01,171,38133
2025-01-10,SKU006,STR01,99,13464
2025-03-23,SKU017,STR06,129,14190
2025-04-06,SKU006,STR03,82,9594
2025-02-06,SKU013,STR10,139,29051
2025-03-22,SKU001,STR09,83,16766
2025-01-10,SKU020,STR07,105,18795
2025-02-06,SKU012,STR01,97,12125
2025-04-22,SKU019,STR10,61,15128
2025-02-11,SKU002,STR07,158,21172
2025-01-15,SKU001,STR10,74,11692
2025-03-20,SKU006,STR04,137,33976
2025-03-12,SKU005,STR04,135,15795
2025-04-09,SKU017,STR02,163,46129
2025-01-24,SKU002,STR06,192,56832
2025-01-03,SKU005,STR05,180,52200
2025-02-04,SKU020,STR07,173,44115
2025-04-04,SKU018,STR10,97,25899
2025-01-17,SKU008,STR07,106,11342
2025-04-27,SKU012,STR03,123,32718
2025-03-17,SKU020,STR05,97,16490
2025-04-26,SKU014,STR07,78,14976
2025-03-14,SKU004,STR10,144,16704
2025-01-09,SKU013,STR01,58,13572
2025-01-16,SKU019,STR07,183,38979
2025-04-25,SKU011,STR10,91,10192
2025-01-12,SKU010,STR04,99,26037
2025-04-02,SKU005,STR05,189,37422
2025-02-09,SKU002,STR02,90,12960
2025-04-13,SKU010,STR09,177,32745
2025-02-16,SKU005,STR01,93,23157
2025-02-07,SKU019,STR03,164,48216
2025-03-28,SKU010,STR02,190,29830
2025-01-18,SKU003,STR10,136,31280
2025-02-24,SKU012,STR04,175,21525
2025-03-13,SKU009,STR05,143,30888
2025-03-24,SKU016,STR08,198,39402
2025-02-09,SKU007,STR06,118,28438
2025-04-27,SKU013,STR10,53,9063
2025-03-29,SKU011,STR01,163,29992
2025-02-26,SKU011,STR07,166,43160
2025-01-31,SKU016,STR06,157,26847
2025-03-12,SKU002,STR05,191,21965
2025-02-12,SKU020,STR09,123,22140
2025-01-12,SKU006,STR03,90,25200
2025-01-29,SKU006,STR09,73,17739
2025-02-21,SKU016,STR06,181,34571
2025-02-07,SKU009,STR01,191,32470
2025-03-27,SKU019,STR01,101,13029
2025-02-26,SKU015,STR02,148,38036
2025-04-08,SKU010,STR08,121,14157
2025-03-18,SKU013,STR08,164,30504
2025-01-12,SKU017,STR06,141,41031
2025-03-18,SKU012,STR03,184,38272
2025-01-06,SKU019,STR03,164,17712
2025-04-22,SKU004,STR06,97,28130
2025-03-10,SKU010,STR07,94,21056
2025-03-31,SKU014,STR07,183,42822
2025-02-06,SKU018,STR07,87,24882
2025-01-01,SKU004,STR03,93,13578
2025-02-04,SKU020,STR08,156,41808
2025-01-03,SKU005,STR04,191,37245
2025-01-26,SKU015,STR06,172,49020
2025-04-10,SKU008,STR03,172,17888
2025-03-18,SKU016,STR01,60,16800
2025-01-08,SKU008,STR08,77,17710
2025-04-10,SKU020,STR05,94,19176
2025-04-02,SKU010,STR01,191,44885
2025-02-17,SKU014,STR01,129,23349
2025-01-07,SKU015,STR08,176,27104
2025-01-13,SKU009,STR08,105,11970
2025-02-26,SKU003,STR08,146,35478
2025-01-08,SKU013,STR08,63,18018
2025-04-27,SKU007,STR03,183,28182
2025-04-07,SKU012,STR02,65,7215
2025-01-20,SKU013,STR08,142,17182
2025-04-07,SKU007,STR06,94,16544
2025-01-09,SKU015,STR04,62,11780
2025-02-13,SKU005,STR07,171,29925
2025-02-05,SKU020,STR08,175,44450
2025-01-01,SKU020,STR02,117,21879
2025-01-21,SKU001,STR07,52,7800
2025-03-20,SKU016,STR10,172,49192
2025-01-06,SKU017,STR05,109,27141
2025-01-24,SKU017,STR05,100,27700
2025-01-11,SKU007,STR10,88,14784
2025-04-18,SKU016,STR09,70,12670
2025-04-09,SKU020,STR05,125,20125
2025-04-29,SKU005,STR06,75,8025
2025-03-14,SKU004,STR05,198,24552
2025-04-13,SKU015,STR05,92,24656
2025-02-06,SKU010,STR04,102,18666
2025-02-03,SKU012,STR01,197,58312
2025-04-12,SKU011,STR08,56,7560
2025-02-07,SKU016,STR04,192,52416
2025-01-23,SKU012,STR01,70,7980
2025-01-14,SKU010,STR10,112,33040
2025-01-27,SKU009,STR05,101,16362
2025-03-14,SKU020,STR07,166,44654
2025-01-04,SKU005,STR05,129,18060
2025-04-28,SKU004,STR02,198,58806
2025-02-12,SKU018,STR05,186,47430
2025-01-26,SKU018,STR03,180,30960
2025-04-10,SKU017,STR01,112,17248
2025-01-23,SKU002,STR09,154,25872
2025-01-15,SKU015,STR03,52,10452
2025-01-04,SKU013,STR05,58,14152
2025-04-28,SKU001,STR03,75,21000
2025-01-31,SKU010,STR08,113,28137
2025-01-15,SKU009,STR08,123,30381
2025-04-15,SKU015,STR07,102,28560
2025-01-01,SKU002,STR10,196,56644
2025-03-19,SKU008,STR06,189,47817
2025-01-27,SKU015,STR05,178,28302
2025-04-17,SKU003,STR03,195,29445
2025-03-01,SKU002,STR09,109,27577
2025-04-13,SKU008,STR03,160,19360
2025-04-03,SKU001,STR06,177,23718
2025-04-17,SKU003,STR03,187,45254
2025-01-11,SKU015,STR10,73,12848
2025-04-06,SKU005,STR04,62,17608
2025-04-23,SKU002,STR08,86,12642
2025-03-12,SKU001,STR10,189,46872
2025-01-11,SKU012,STR03,157,22451
2025-03-19,SKU002,STR02,74,17094
2025-03-05,SKU020,STR07,193,21037
2025-04-19,SKU002,STR03,183,21594
2025-02-28,SKU020,STR03,57,6213
2025-03-08,SKU006,STR07,72,10440
2025-03-24,SKU010,STR04,104,17160
2025-03-08,SKU007,STR07,80,13840
2025-01-19,SKU017,STR03,136,16184
2025-01-13,SKU013,STR01,99,12573
2025-03-24,SKU004,STR06,168,33600
2025-02-08,SKU002,STR01,93,25017
2025-02-09,SKU001,STR02,123,22755
2025-03-22,SKU003,STR07,125,23875
2025-04-15,SKU010,STR06,151,42884
2025-04-07,SKU012,STR05,140,40740
2025-03-20,SKU011,STR08,150,31050
2025-03-01,SKU002,STR10,97,20952
2025-04-09,SKU010,STR03,82,11726
2025-04-02,SKU005,STR09,85,15300
2025-03-29,SKU002,STR01,79,21409
2025-01-12,SKU019,STR09,188,21056
2025-04-01,SKU008,STR10,69,11799
2025-03-14,SKU007,STR02,170,24140
2025-01-08,SKU013,STR05,160,21440
2025-01-23,SKU014,STR02,110,23540
2025-03-17,SKU020,STR04,118,19588
2025-02-16,SKU019,STR02,127,16129
2025-04-01,SKU010,STR03,151,33069
2025-03-04,SKU016,STR07,96,11520
2025-01-30,SKU020,STR10,199,49352
2025-01-01,SKU005,STR05,95,22420
2025-01-17,SKU015,STR05,108,16524
2025-03-27,SKU012,STR07,55,8360
2025-01-16,SKU005,STR09,63,17073
2025-03-04,SKU010,STR04,165,20625
2025-02-22,SKU013,STR03,96,22560
2025-01-23,SKU010,STR03,102,19890
2025-02-27,SKU005,STR01,151,42129
2025-01-20,SKU016,STR08,160,16000
2025-02-27,SKU019,STR08,55,11385
2025-04-13,SKU018,STR06,159,47541
2025-03-29,SKU020,STR06,63,14616
2025-02-10,SKU008,STR02,173,24912
2025-03-12,SKU016,STR07,127,22479
2025-02-13,SKU001,STR01,93,11067
2025-04-27,SKU015,STR04,56,14504
2025-04-22,SKU003,STR07,73,12337
2025-04-22,SKU008,STR07,103,14111
2025-03-15,SKU016,STR06,102,23154
2025-02-20,SKU012,STR08,76,20140
2025-03-03,SKU018,STR07,126,27216
2025-04-14,SKU017,STR09,165,39600
2025-02-03,SKU004,STR09,177,35223
2025-01-18,SKU005,STR03,67,14740
2025-02-01,SKU010,STR05,135,15120
2025-02-24,SKU017,STR09,137,37127
2025-03-19,SKU014,STR08,168,44352
2025-01-19,SKU014,STR09,143,42614
2025-01-26,SKU008,STR06,95,10735
2025-03-26,SKU008,STR03,77,17248
2025-01-29,SKU018,STR03,126,22050
2025-02-16,SKU018,STR05,124,19592
2025-03-16,SKU015,STR10,96,18624
2025-04-05,SKU013,STR01,158,32390
2025-03-30,SKU001,STR01,128,14720
2025-02-13,SKU006,STR06,157,37994
2025-01-04,SKU004,STR02,144,22320
2025-02-01,SKU012,STR07,165,17820
2025-03-04,SKU009,STR08,127,33020
2025-03-28,SKU012,STR09,179,42960
2025-01-04,SKU020,STR02,164,24108
2025-03-19,SKU008,STR09,75,11175
2025-01-02,SKU008,STR08,63,14679
2025-04-16,SKU008,STR01,110,12210
2025-04-23,SKU013,STR03,138,26772
2025-02-28,SKU005,STR09,65,17225
2025-02-12,SKU017,STR10,136,32776
2025-01-06,SKU011,STR04,152,35416
2025-03-04,SKU006,STR02,89,9523
2025-03-02,SKU008,STR08,83,23821
2025-02-26,SKU003,STR06,136,18904
2025-02-14,SKU019,STR06,182,35308
2025-01-13,SKU020,STR01,111,21312
2025-03-28,SKU002,STR07,86,14362
2025-04-08,SKU010,STR06,182,52962
2025-02-19,SKU010,STR07,64,14208
2025-03-14,SKU011,STR10,138,30912
2025-04-23,SKU009,STR07,199,40994
2025-03-28,SKU017,STR04,64,10496
2025-02-23,SKU020,STR01,149,26224
2025-01-07,SKU008,STR09,169,29237
2025-01-11,SKU012,STR03,145,21605
2025-04-27,SKU017,STR03,178,45568
2025-02-20,SKU004,STR07,65,10530
2025-03-17,SKU013,STR01,190,53010
2025-02-27,SKU005,STR02,128,20480
2025-04-23,SKU015,STR02,119,13804
2025-04-22,SKU017,STR09,69,10902
2025-03-10,SKU001,STR06,169,41236
2025-02-26,SKU019,STR01,178,19936
2025-04-20,SKU006,STR06,146,28178
2025-04-20,SKU003,STR07,187,28050
2025-01-19,SKU019,STR07,117,21411
2025-03-24,SKU010,STR09,111,11766
2025-04-22,SKU007,STR02,75,18975
2025-04-28,SKU019,STR09,110,13090
2025-04-16,SKU013,STR02,130,32370
2025-01-13,SKU012,STR10,114,29298
2025-01-08,SKU018,STR02,58,17052
2025-02-23,SKU004,STR10,83,8881
2025-01-10,SKU016,STR07,156,23868
2025-03-19,SKU008,STR07,192,34560
2025-04-27,SKU018,STR06,111,16095
2025-03-28,SKU003,STR07,192,29184
2025-03-29,SKU016,STR08,119,34867
2025-04-28,SKU013,STR09,83,21248
2025-02-06,SKU011,STR06,164,26732
2025-01-24,SKU007,STR02,61,15250
2025-03-20,SKU001,STR09,190,35340
2025-04-12,SKU013,STR02,96,15072
2025-04-19,SKU005,STR09,167,17368
2025-03-01,SKU019,STR05,177,39471
2025-01-18,SKU010,STR08,153,32130
2025-03-26,SKU020,STR09,177,44250
2025-01-22,SKU004,STR02,169,28561
2025-01-28,SKU003,STR07,91,22750
2025-03-11,SKU016,STR02,194,40352
2025-03-06,SKU006,STR05,170,35360
2025-03-01,SKU018,STR07,161,26404
2025-01-27,SKU016,STR08,111,15873
2025-01-19,SKU008,STR07,157,22922
2025-01-02,SKU017,STR07,60,14220
2025-04-22,SKU020,STR01,66,11022
2025-01-05,SKU014,STR04,187,51051
2025-01-28,SKU001,STR10,97,12416
2025-01-27,SKU018,STR08,109,22345
2025-03-10,SKU010,STR02,70,17570
2025-04-12,SKU003,STR08,144,41616
2025-04-15,SKU005,STR02,115,24380
2025-02-11,SKU012,STR02,91,10829
2025-04-07,SKU004,STR10,96,9984
2025-03-30,SKU017,STR05,195,23010
2025-03-19,SKU008,STR01,148,28416
2025-02-11,SKU017,STR08,114,23712
2025-02-22,SKU004,STR07,182,22386
2025-01-28,SKU011,STR01,69,7038
2025-02-06,SKU015,STR03,185,44400
2025-02-17,SKU003,STR01,122,31476
2025-04-15,SKU017,STR08,83,19588
2025-03-03,SKU019,STR05,126,12600
2025-03-30,SKU015,STR04,59,7493
2025-01-06,SKU012,STR04,116,31668
2025-04-07,SKU010,STR07,85,20485
2025-04-30,SKU016,STR03,162,33858
2025-04-24,SKU003,STR06,68,19108
2025-03-10,SKU010,STR09,190,43130
2025-04-09,SKU019,STR06,73,9782
2025-03-24,SKU006,STR08,158,42818
2025-03-03,SKU010,STR03,82,12710
2025-02-05,SKU011,STR03,61,6710
2025-03-11,SKU012,STR09,155,15810
2025-01-03,SKU020,STR07,156,41652
2025-01-06,SKU020,STR05,163,18256
2025-03-27,SKU003,STR06,198,48510
2025-01-31,SKU014,STR05,70,7910
2025-03-30,SKU008,STR07,160,35680
2025-01-29,SKU015,STR03,139,19043
2025-03-24,SKU008,STR06,165,18810
2025-02-28,SKU003,STR10,169,41236
2025-03-24,SKU011,STR05,118,19234
2025-01-14,SKU018,STR10,121,20328
2025-01-07,SKU016,STR07,127,25400
2025-02-25,SKU009,STR04,97,11252
2025-04-21,SKU004,STR06,129,24768
2025-04-10,SKU006,STR05,111,24420
2025-02-17,SKU010,STR09,85,21760
2025-03-19,SKU004,STR08,91,19383
2025-04-19,SKU013,STR02,70,12460
2025-04-28,SKU005,STR06,116,17052
2025-03-17,SKU004,STR01,85,22100
2025-01-31,SKU008,STR08,150,43350
2025-04-06,SKU002,STR06,66,6996
2025-04-17,SKU004,STR05,87,16965
2025-01-11,SKU001,STR09,91,25389
2025-01-24,SKU011,STR08,112,20160
2025-01-08,SKU013,STR04,195,37050
2025-03-27,SKU016,STR02,54,9774
2025-01-03,SKU017,STR06,164,17384
2025-02-19,SKU014,STR06,160,23360
2025-04-22,SKU001,STR09,182,35490
2025-03-01,SKU006,STR02,119,24871
2025-02-12,SKU004,STR08,138,32568
2025-04-30,SKU003,STR10,149,33972
2025-02-26,SKU016,STR03,161,32683
2025-02-24,SKU001,STR10,102,29070
2025-03-14,SKU012,STR06,57,15732
2025-02-11,SKU007,STR03,74,10138
2025-03-26,SKU019,STR02,160,26400
2025-01-14,SKU010,STR07,91,19110
2025-04-14,SKU013,STR08,75,17925
2025-02-12,SKU019,STR02,149,24138
2025-02-18,SKU019,STR09,114,33972
2025-03-31,SKU007,STR04,56,16744
2025-03-21,SKU003,STR10,150,29100
2025-03-28,SKU007,STR09,175,44450
2025-02-23,SKU017,STR04,137,34250
2025-02-17,SKU019,STR10,52,9880
2025-01-03,SKU017,STR10,143,32175
2025-04-23,SKU004,STR05,136,25568
2025-02-23,SKU020,STR01,98,22932
2025-01-29,SKU016,STR03,51,5865
2025-04-04,SKU006,STR06,94,15980
2025-01-05,SKU007,STR02,176,23056
2025-02-18,SKU013,STR09,109,17222
2025-03-26,SKU016,STR10,69,18009
2025-01-05,SKU018,STR07,106,30104
2025-03-16,SKU017,STR06,86,15738
2025-02-17,SKU016,STR06,127,34925
2025-01-23,SKU020,STR09,63,17577
2025-02-05,SKU008,STR08,199,22885
2025-04-01,SKU010,STR09,80,9600
2025-04-01,SKU017,STR01,80,19840
2025-02-05,SKU001,STR04,117,22113
2025-01-04,SKU017,STR09,79,16906
2025-02-14,SKU004,STR05,72,8280
2025-01-22,SKU005,STR08,97,28033
2025-04-07,SKU006,STR05,56,8400
2025-03-06,SKU009,STR02,94,20774
2025-02-16,SKU003,STR08,59,10148
2025-03-18,SKU016,STR03,136,28560
2025-03-22,SKU014,STR07,65,9880
2025-02-09,SKU004,STR04,118,16992
2025-01-06,SKU005,STR01,88,17688
2025-01-02,SKU011,STR07,167,41416
2025-02-09,SKU005,STR02,103,21527
2025-01-12,SKU017,STR05,159,21783
2025-01-15,SKU007,STR02,114,22914
2025-03-08,SKU005,STR02,176,50688
2025-03-16,SKU020,STR10,78,11466
2025-04-08,SKU017,STR06,165,18480
2025-02-13,SKU015,STR07,140,21280
2025-03-31,SKU013,STR02,150,23400
2025-02-26,SKU002,STR07,107,29853
2025-04-19,SKU003,STR01,164,28536
2025-03-14,SKU014,STR09,97,16102
2025-04-03,SKU019,STR04,168,45528
2025-03-23,SKU005,STR07,168,31080
2025-03-31,SKU010,STR08,68,9928
2025-03-06,SKU003,STR02,79,17775
2025-03-07,SKU005,STR01,143,29315
2025-01-05,SKU018,STR05,107,19046
2025-03-25,SKU008,STR01,61,15128
2025-04-04,SKU012,STR10,82,20746
2025-03-31,SKU004,STR08,64,13632
2025-01-01,SKU011,STR07,51,8364
2025-04-05,SKU012,STR06,199,40795
2025-01-18,SKU015,STR01,79,8611
2025-04-09,SKU016,STR06,116,16240
2025-02-12,SKU013,STR02,107,17013
2025-03-29,SKU004,STR06,89,18512
2025-03-15,SKU002,STR08,55,11605
2025-01-18,SKU017,STR06,159,20511
2025-01-21,SKU010,STR08,156,37440
2025-03-17,SKU009,STR04,88,10824
2025-04-28,SKU002,STR07,110,29480
2025-01-05,SKU015,STR02,181,27150
2025-02-21,SKU007,STR10,57,12084
2025-02-14,SKU011,STR01,130,26000
2025-03-03,SKU006,STR10,170,20910
2025-02-08,SKU015,STR03,170,19040
2025-04-11,SKU003,STR03,68,16388
2025-02-17,SKU017,STR04,68,11084
2025-04-11,SKU002,STR02,124,17856
2025-03-28,SKU010,STR03,52,13780
2025-03-18,SKU010,STR03,73,13651
2025-01-17,SKU008,STR10,55,16115
2025-01-21,SKU003,STR01,78,8268
2025-04-03,SKU005,STR07,146,34310
2025-03-17,SKU014,STR10,166,20418
2025-03-31,SKU015,STR10,88,25872
2025-03-07,SKU006,STR05,122,21106
2025-02-05,SKU003,STR09,93,17670
